"date","S65E_S_FLOW_cfs","S71_S_FLOW_cfs","S84_S_FLOW_cfs"
2002-05-22,216.78,0,0
2002-05-23,251.98,0.505,0
2002-05-24,118.22,0,0
2002-05-25,55.58,0,0
2002-05-26,144.72,0,0
2002-05-27,151.26,0,0
2002-05-28,111.66,0,0
2002-05-29,168.41,0,0
2002-05-30,126.41,0,0
2002-05-31,234.41,0,0
2002-06-01,258.21,0,0
2002-06-02,179.09,0,0
2002-06-03,177.77,0,0
2002-06-04,198.25,0,0
2002-06-05,183.87,0,0
2002-06-06,176.36,0,0
2002-06-07,161.26,0,0
2002-06-08,159.75,0,0
2002-06-09,140.97,0,0
2002-06-10,148.41,0,0
2002-06-11,175.51,0,0
2002-06-12,142.62,217.565,0
2002-06-13,142.65,126.06,0
2002-06-14,217.6,91.175,94.17
2002-06-15,287.84,170.55,0
2002-06-16,301.44,211.305,0
2002-06-17,366.74,505.47,0
2002-06-18,297.99,357.84,80.9
2002-06-19,327.39,998.94,0
2002-06-20,342.14,524.41,128.45
2002-06-21,734.72,1032.62,162
2002-06-22,895.85,1490.055,237.04
2002-06-23,859.12,1333.52,237.02
2002-06-24,785.65,1519.515,865.3
2002-06-25,1308.14,2310.895,2504.14
2002-06-26,1852.05,2368.86,2509.36
2002-06-27,3033.19,1815.86,2481.915
2002-06-28,3629.14,1536.805,2144.09
2002-06-29,4276.36,1392.535,2136.96
2002-06-30,4679.45,1204.345,2127.085
2002-07-01,4872.22,1686.13,2155
2002-07-02,4306.32,1504.93,2061.06
2002-07-03,5360.46,1494.72,2294.59
2002-07-04,5262.73,1287.085,2772.425
2002-07-05,5641.06,1148.21,2753.375
2002-07-06,5474.27,902.82,2485.71
2002-07-07,5978.07,1094.045,2678.895
2002-07-08,5891.58,875.16,2796.59
2002-07-09,5347.07,1057.975,2182.415
2002-07-10,4769.6,1295.445,NA
2002-07-11,4262.56,1400.295,NA
2002-07-12,5387.76,2232.63,NA
2002-07-13,5549.17,2106.58,NA
2002-07-14,5991.37,1553.995,NA
2002-07-15,6369.28,1530.93,NA
2002-07-16,6140.99,1493.655,NA
2002-07-17,5645.32,1359.225,NA
2002-07-18,5114.58,1314.705,NA
2002-07-19,4754.26,1135.375,NA
2002-07-20,4299.06,1011.385,NA
2002-07-21,4147.6,1384.285,NA
2002-07-22,4468.04,1480.7,NA
2002-07-23,4794.45,1280.33,NA
2002-07-24,4270.19,944.49,NA
2002-07-25,4097.19,950.535,NA
2002-07-26,4288.83,713.385,NA
2002-07-27,3681.14,392.71,NA
2002-07-28,3875.17,402.195,NA
2002-07-29,3223.01,269.45,465.42
2002-07-30,3176.02,521.42,509.815
2002-07-31,3267.88,393.605,632.08
2002-08-01,3201.3,225.79,348.205
2002-08-02,3371,203.59,0.02
2002-08-03,3363.78,88.4,0.07
2002-08-04,3181.25,262.65,47.315
2002-08-05,3184.64,1396.875,17.665
2002-08-06,3091.2,1390.425,136.21
2002-08-07,3053.66,888.125,373.19
2002-08-08,3111.76,886.49,227.55
2002-08-09,3047.61,416,4.27
2002-08-10,2847.37,217.18,5.93
2002-08-11,2966,120.52,9.69
2002-08-12,2830.33,228.055,170.125
2002-08-13,2974.37,1480.445,28.4
2002-08-14,3075.8,662.315,0.98
2002-08-15,3322.44,574.13,4.22
2002-08-16,3771.97,196.565,91.94
2002-08-17,4252.33,161.82,139.635
2002-08-18,5055.99,413.95,2.12
2002-08-19,4846.74,360.41,318.59
2002-08-20,4834.16,628.205,86.165
2002-08-21,5119.15,964.435,123.615
2002-08-22,5925.24,918.09,179.175
2002-08-23,6058.47,999.135,415.61
2002-08-24,5977.23,579.915,588.31
2002-08-25,5628.01,582.78,587.085
2002-08-26,5479.27,704.265,569.63
2002-08-27,5263.7,969.16,577.72
2002-08-28,5180.34,977.03,755.98
2002-08-29,4868.03,1239.03,833.62
2002-08-30,5123.53,1150.775,862.575
2002-08-31,6625.47,1935.13,871.75
2002-09-01,7466.25,1727.34,878.2
2002-09-02,7698.8,1412.195,831.7
2002-09-03,7597.71,1234.415,946.93
2002-09-04,7249.54,1544.29,1454.19
2002-09-05,7205.96,1548.585,1752.41
2002-09-06,7385.9,2476.315,1677.355
2002-09-07,7891.61,1945.81,1683.475
2002-09-08,7095.81,1456.79,1676.365
2002-09-09,7278.61,1324.43,1660.56
2002-09-10,5839.18,772.51,1360.345
2002-09-11,6166.9,831.11,945.19
2002-09-12,5764.1,836.87,932.66
2002-09-13,5316.9,580.56,321.91
2002-09-14,5252.67,1160.975,86.865
2002-09-15,4902.69,525.505,96.475
2002-09-16,5046.34,552.765,0
2002-09-17,5273.04,530.425,364.22
2002-09-18,5180.99,354.59,490.19
2002-09-19,4625.12,541.315,489.19
2002-09-20,4662.91,309.72,497.28
2002-09-21,4212.09,355.855,468.58
2002-09-22,4199.41,310.195,473.235
2002-09-23,4191.1,63.435,279.24
2002-09-24,3869.25,264.42,444.07
2002-09-25,4095.82,404.315,428.295
2002-09-26,4216.92,384.71,538.435
2002-09-27,4192.65,379.805,572.8
2002-09-28,3589.92,152.29,481.37
2002-09-29,3364.67,457.505,509.83
2002-09-30,3368.91,320.65,460.575
2002-10-01,3187.79,63.33,405.165
2002-10-02,2762.34,323.205,0
2002-10-03,3015.22,18.545,0
2002-10-04,2512.17,5.4,0
2002-10-05,2212.05,53.855,0
2002-10-06,2248.66,5.475,0
2002-10-07,2071.9,0.615,0
2002-10-08,1877.1,0,0
2002-10-09,2082.55,6.55,0
2002-10-10,1721.69,322.645,0
2002-10-11,1664.28,70.825,0
2002-10-12,1404.58,255.385,0
2002-10-13,1459.76,238.8,0
2002-10-14,1788.99,800.17,489.6
2002-10-15,1375.78,344.395,724.44
2002-10-16,1577.8,645.745,740.49
2002-10-17,1813.1,289.615,748.86
2002-10-18,1315.7,142.975,478.995
2002-10-19,989.4,0,0
2002-10-20,1063.16,4.03,134.08
2002-10-21,1323.55,27.3,0
2002-10-22,1144.29,0,0
2002-10-23,1077.74,0,217.655
2002-10-24,1226.42,108.34,393.57
2002-10-25,1008.08,209.515,421.045
2002-10-26,1310.66,0,0
2002-10-27,922.02,0,0
2002-10-28,1200.65,0,0
2002-10-29,1251.44,0,0
2002-10-30,891.7,0,0
2002-10-31,838.88,84.245,0.19
2002-11-01,1048.54,0,464.97
2002-11-02,803.64,44.09,204.525
2002-11-03,875.44,95.905,0.03
2002-11-04,643.86,91.56,0
2002-11-05,603.55,0,0
2002-11-06,904.04,0,0
2002-11-07,747.5,0,0
2002-11-08,511.02,0,3.06
2002-11-09,693.86,0,0
2002-11-10,464.68,0,0
2002-11-11,603.26,0,0
2002-11-12,408.62,0,0
2002-11-13,536.86,0,0
2002-11-14,380.93,0,0
2002-11-15,598.21,0,0
2002-11-16,1198.87,NA,NA
2002-11-17,1205.68,NA,NA
2002-11-18,846.68,1127.385,1363.595
2002-11-19,912.2,468.265,737.6
2002-11-20,735.82,0,496.95
2002-11-21,885.09,266.405,577.65
2002-11-22,827.19,0,890.2
2002-11-23,862,142.135,923.8
2002-11-24,797.51,284.92,573.38
2002-11-25,643.53,38.775,197.675
2002-11-26,610.58,0,245.575
2002-11-27,600.53,286.55,399.47
2002-11-28,635.78,247.95,0
2002-11-29,715.02,410.49,0
2002-11-30,535.59,534.72,0
2002-12-01,650.37,410.45,0
2002-12-02,808.45,278.11,0
2002-12-03,711.48,70.02,0
2002-12-04,617.08,0,0
2002-12-05,721.9,0,0
2002-12-06,863.5,321.425,66.34
2002-12-07,807.49,215.83,605.895
2002-12-08,636.25,202.7,244.56
2002-12-09,736.28,238.54,134.88
2002-12-10,2318.53,1910.575,2700.47
2002-12-11,2544.52,1601.06,2507.8
2002-12-12,3354.99,1453.95,1755.745
2002-12-13,5938.08,1171.965,1323.69
2002-12-14,5890.49,1527.265,1719.2
2002-12-15,5851.07,1319.07,1702.725
2002-12-16,5760.35,1128.745,1543.67
2002-12-17,5560.05,963.285,1109.5
2002-12-18,5545.3,922.86,772.88
2002-12-19,4998.95,671.47,656.27
2002-12-20,5282.81,834.25,921.575
2002-12-21,4899.27,1012.885,1636.9
2002-12-22,5024.33,424.865,1140.99
2002-12-23,4879.24,488.995,1094.595
2002-12-24,4758.45,218.045,559.33
2002-12-25,5470.41,817.845,1017.72
2002-12-26,5241.66,670.64,1412.775
2002-12-27,5179.2,325.665,1026.42
2002-12-28,5636.38,291.47,1103.95
2002-12-29,5897.88,223.76,519.305
2002-12-30,6177.43,426.46,82.365
2002-12-31,6470.83,368.255,282.015
2003-01-01,7875.31,1584.16,1328.76
2003-01-02,8078.25,831.545,1835.31
2003-01-03,8575.12,891.175,1541.01
2003-01-04,9580.84,489.605,1596.335
2003-01-05,10348.66,254.605,831.19
2003-01-06,10611.79,280.305,775.115
2003-01-07,10992.63,182.405,853.91
2003-01-08,11344.66,228.3,365.965
2003-01-09,11254.73,71.545,298.97
2003-01-10,10981.91,59.575,290.95
2003-01-11,11093.07,0,543.24
2003-01-12,10671.04,18.56,741.56
2003-01-13,10438.76,48.38,883.09
2003-01-14,10177.12,5.535,853.43
2003-01-15,9506.67,0,722.13
2003-01-16,8166.68,0,196.135
2003-01-17,7644.99,0,145.83
2003-01-18,6261.91,0,629.875
2003-01-19,6020.05,0,151.04
2003-01-20,4912.34,0,0.04
2003-01-21,5291.92,0,0.72
2003-01-22,4430.9,0,1.63
2003-01-23,4620.91,0,0.01
2003-01-24,3718.59,0,58.31
2003-01-25,3454.89,0.375,6.455
2003-01-26,3627.58,93.295,3.52
2003-01-27,2637.27,217.665,4.21
2003-01-28,2811.75,0,3.53
2003-01-29,2398,0,4.545
2003-01-30,2154.65,0,4.87
2003-01-31,1845.25,0,2.57
2003-02-01,1711.53,125.16,0
2003-02-02,1658.64,0,0
2003-02-03,1347.44,0,0
2003-02-04,1362.2,0,0.14
2003-02-05,1599.63,0,0.02
2003-02-06,1329.12,0,0
2003-02-07,1186.39,0,0.18
2003-02-08,1106.74,213.975,193.175
2003-02-09,1009.42,125.685,291.13
2003-02-10,920.52,0,179.79
2003-02-11,748.8,0.955,493.3
2003-02-12,814.34,97.48,433.845
2003-02-13,747.31,0,421.53
2003-02-14,629.07,0,0
2003-02-15,478.05,0,0
2003-02-16,421.71,0,0
2003-02-17,539.32,39.925,0
2003-02-18,622.64,80.835,0
2003-02-19,446.88,0,0
2003-02-20,611.97,0,0
2003-02-21,595.59,46.405,0
2003-02-22,375.92,0,0
2003-02-23,904.4,120.795,1.48
2003-02-24,793.49,629.92,4.835
2003-02-25,348.52,299.23,226.74
2003-02-26,640.23,239.965,16.81
2003-02-27,618.48,0,0
2003-02-28,357.51,0,34.655
2003-03-01,501.01,0,0
2003-03-02,494.95,0,0
2003-03-03,384.32,0,0
2003-03-04,222.95,0,0
2003-03-05,268,0,0
2003-03-06,537.72,0,203.16
2003-03-07,370.65,0,5.055
2003-03-08,288.12,0,0
2003-03-09,295.36,0,0
2003-03-10,291.93,0,0
2003-03-11,88.93,0,0
2003-03-12,647.86,0,0
2003-03-13,257.21,0,0
2003-03-14,428.9,0,0
2003-03-15,471.33,499.585,140.48
2003-03-16,216.05,274.36,241.48
2003-03-17,978.01,1045.635,245.605
2003-03-18,726.87,828.31,402.005
2003-03-19,980.77,1039.81,676.56
2003-03-20,955.08,690.425,436.18
2003-03-21,801.67,447.685,445.925
2003-03-22,1136.38,289.865,300.595
2003-03-23,1852.47,476.14,412.91
2003-03-24,2555.12,306.755,228.685
2003-03-25,2292.72,306.37,545.34
2003-03-26,2532.75,175.845,96.6
2003-03-27,3360.73,0,0
2003-03-28,2971.74,247.665,0.96
2003-03-29,2963.75,348.685,306.635
2003-03-30,3090.17,296.305,281.205
2003-03-31,2954.03,310.705,309.57
2003-04-01,2343.86,306.845,243.39
2003-04-02,2173.35,229.385,97.85
2003-04-03,2905.15,18.59,NA
2003-04-04,2956.08,333.625,NA
2003-04-05,2703.5,266.585,0
2003-04-06,2492.04,67.17,0
2003-04-07,2532.57,237.86,0
2003-04-08,2609.88,56.665,0
2003-04-09,2569.9,130.2,0
2003-04-10,2732.98,384.525,0
2003-04-11,2491.15,305.215,0
2003-04-12,2006.96,279.48,0
2003-04-13,2172.84,289.73,0
2003-04-14,2330.91,289.385,0
2003-04-15,2304.55,255.485,0
2003-04-16,2202.7,235.435,0
2003-04-17,2127.12,77.715,0
2003-04-18,2132.5,386.05,0
2003-04-19,2139.53,301.495,0
2003-04-20,1936.51,247.625,0
2003-04-21,1609.69,446.71,5.485
2003-04-22,1949.83,306.9,4.815
2003-04-23,2099.52,134.205,7.305
2003-04-24,1646.05,164.815,0
2003-04-25,1251.06,243.59,0.515
2003-04-26,2044.34,680.33,0
2003-04-27,1789.78,478.48,0
2003-04-28,1288.76,469.265,0
2003-04-29,1314.45,774.915,0.235
2003-04-30,1455.85,585.005,239.925
2003-05-01,1305.22,104.145,389.515
2003-05-02,1424.85,220.14,345.185
2003-05-03,1250.11,0,309.275
2003-05-04,1041.43,0,409.245
2003-05-05,1365.93,245.365,295.695
2003-05-06,1196.52,0,43.335
2003-05-07,997.57,0,0
2003-05-08,1249.37,0,5.915
2003-05-09,1286,0,0
2003-05-10,1041.76,0,0
2003-05-11,1005.19,0,0
2003-05-12,897.1,72.06,0
2003-05-13,891.3,0,0
2003-05-14,859.7,0,0
2003-05-15,809.66,7.165,0.105
2003-05-16,700.35,0,0
2003-05-17,702.77,0,0
2003-05-18,683.25,0,0
2003-05-19,605.43,0,0
2003-05-20,1050.62,15.095,0.045
2003-05-21,679.73,0,0
2003-05-22,431.55,0,0
2003-05-23,705.52,0,0
2003-05-24,852.9,0,0.035
2003-05-25,586.11,140.185,0.545
2003-05-26,432.38,0,115.035
2003-05-27,839.89,217.93,31.58
2003-05-28,1021.44,910.145,324.36
2003-05-29,773.65,1169.325,418.49
2003-05-30,523.3,696.58,398.815
2003-05-31,427.87,515.81,562.045
2003-06-01,436.88,200.79,453.94
2003-06-02,427.54,205.235,280.32
2003-06-03,625.06,407.73,201.98
2003-06-04,501.86,202.81,10.555
2003-06-05,429.23,383.08,179.035
2003-06-06,580.34,406.485,205.93
2003-06-07,349.09,426.275,304.52
2003-06-08,487.51,451.055,298.105
2003-06-09,764.21,791.015,707.565
2003-06-10,610.56,665.77,706.335
2003-06-11,640.88,695.83,784.345
2003-06-12,604.06,471.895,681.39
2003-06-13,217.95,503.575,677.545
2003-06-14,512.14,571.2,562.235
2003-06-15,424.92,525.945,568.58
2003-06-16,693.68,392.795,572.2
2003-06-17,411.64,451.135,303.75
2003-06-18,252.6,227.195,383.585
2003-06-19,832.21,365.775,363.72
2003-06-20,1377.65,925.04,564.16
2003-06-21,1177.77,1846.565,928.42
2003-06-22,1347.11,1722.56,1083.81
2003-06-23,1544.95,1482.92,1360.57
2003-06-24,1586.7,1332.195,1484.985
2003-06-25,1372.86,1215.53,1278.795
2003-06-26,1520.67,935.595,1228.66
2003-06-27,1119.03,1178.305,1293.415
2003-06-28,1040.17,935.345,1186.73
2003-06-29,1294.49,829.265,1307.645
2003-06-30,1005.53,698.96,1284.46
2003-07-01,866.98,725.73,1185.995
2003-07-02,1197.99,1297.69,919.07
2003-07-03,1207.92,909.39,993.625
2003-07-04,1131.49,847.335,759.755
2003-07-05,1541.51,546.715,796.38
2003-07-06,1566.08,392,795.73
2003-07-07,1078.86,468.69,644.54
2003-07-08,1119.37,322.775,568.405
2003-07-09,1373.28,212.96,381.945
2003-07-10,1469.6,224.02,353.03
2003-07-11,1394.36,0,222.935
2003-07-12,1175.11,0,0.335
2003-07-13,1161.7,0,218.44
2003-07-14,1191.53,74.985,0.265
2003-07-15,1269.08,147.355,324.73
2003-07-16,875.94,65.23,234.465
2003-07-17,1336.4,57.795,493.685
2003-07-18,1331.18,0,528.19
2003-07-19,1221.92,0,256.1
2003-07-20,1385.39,186.52,418.235
2003-07-21,1127,84.015,480.455
2003-07-22,1444.73,292.875,231.295
2003-07-23,NA,174.045,299.85
2003-07-24,NA,195.81,630.96
2003-07-25,NA,366.72,583.645
2003-07-26,NA,324.52,400.1
2003-07-27,NA,288.995,534.13
2003-07-28,NA,324.55,464.63
2003-07-29,NA,321.255,530.005
2003-07-30,1946.86,514.315,274.98
2003-07-31,2065.67,666.745,379.605
2003-08-01,2080.53,688.505,492.93
2003-08-02,2293.66,673.775,471.68
2003-08-03,2279,715.395,478.34
2003-08-04,2024.89,588.61,719.01
2003-08-05,2407.28,489.96,945.57
2003-08-06,2870.84,493.76,877.675
2003-08-07,3431.63,461.905,997.385
2003-08-08,3213.98,439.21,986.36
2003-08-09,4160.85,390.375,1153.42
2003-08-10,4840.63,652.905,1101.53
2003-08-11,4782.15,451.845,832.675
2003-08-12,5225.61,338.65,596.625
2003-08-13,5532.59,318.48,710.48
2003-08-14,6237.31,377.275,660.04
2003-08-15,6508.32,474.69,501.335
2003-08-16,5946.83,245.77,682.475
2003-08-17,6345.38,264.44,701.27
2003-08-18,6385.23,540.93,773.235
2003-08-19,7391.13,1129.2,1078.215
2003-08-20,6232.39,1243.97,1190.655
2003-08-21,8309.92,977.465,1335.67
2003-08-22,7962.21,834.61,1151.71
2003-08-23,7937.92,874.665,1118.705
2003-08-24,8792.1,734.575,1239.855
2003-08-25,9650.45,1045.475,1109.33
2003-08-26,9677.11,513.365,1032.885
2003-08-27,10769.56,300.275,749.15
2003-08-28,9884.31,591.025,618.615
2003-08-29,10489.02,688.07,546.545
2003-08-30,10654.81,382.825,564.565
2003-08-31,11360.84,298.905,637.24
2003-09-01,12051.51,337.67,449.625
2003-09-02,12835.57,395.6,660.795
2003-09-03,13284.06,295.515,901.285
2003-09-04,13193.54,985.945,1187.59
2003-09-05,12711.71,1982.62,1532.12
2003-09-06,13378.44,2491.21,2071.455
2003-09-07,12756.26,2023.65,1993.23
2003-09-08,12304.83,1539.185,1848.955
2003-09-09,12024.55,1321.815,1524.025
2003-09-10,11633.07,920.885,1392.705
2003-09-11,11304.79,317.755,1105.53
2003-09-12,10587.5,54.47,0
2003-09-13,10267.11,55.06,182.315
2003-09-14,9475.63,0,53.295
2003-09-15,8881.84,48.315,0.39
2003-09-16,7834.39,0,261.495
2003-09-17,6442.11,15.605,327.76
2003-09-18,5019.55,45.975,362.535
2003-09-19,4157.03,251.415,505.1
2003-09-20,3175.46,0,407.06
2003-09-21,3303.11,0,585.43
2003-09-22,2799.56,81.61,500.44
2003-09-23,2484.7,174.86,363.885
2003-09-24,2713.81,42.52,547.1
2003-09-25,2638.86,272.765,700.81
2003-09-26,2570.2,705.13,922.185
2003-09-27,2527.26,831.065,1017.725
2003-09-28,2870.96,1366.36,1144.99
2003-09-29,3590.16,2566.665,2078.85
2003-09-30,3957.73,2672.4,2992.99
2003-10-01,3003.57,1977.04,1931.205
2003-10-02,4301.16,1139.725,1118.78
2003-10-03,3962.18,695.22,742.82
2003-10-04,3361.37,469.605,662.21
2003-10-05,2924.44,580.71,583.985
2003-10-06,2532.76,117.16,537.785
2003-10-07,2515.89,275.98,545.81
2003-10-08,1952.46,434.88,593.59
2003-10-09,1858.18,660.205,677.95
2003-10-10,1663.62,920.53,764.19
2003-10-11,1435.79,412.29,774.73
2003-10-12,1388.69,245.365,626.13
2003-10-13,1374.98,323.14,628.18
2003-10-14,1356,277.22,615.145
2003-10-15,1008.59,242.62,698.58
2003-10-16,889.29,69.095,271.77
2003-10-17,1544.38,0,0
2003-10-18,965.85,0,0
2003-10-19,928.3,0,0
2003-10-20,1082.44,0,18.77
2003-10-21,1049.33,144.555,456.26
2003-10-22,1029.38,277.825,584.74
2003-10-23,866.05,385.745,502.395
2003-10-24,1402.69,0,0.01
2003-10-25,1848.88,0,0
2003-10-26,900.07,0,0
2003-10-27,734.48,0,184.69
2003-10-28,707.88,0,0
2003-10-29,841.25,383.34,106.48
2003-10-30,1085.96,372.92,429.99
2003-10-31,632.22,0,180.455
2003-11-01,514.71,34.735,0.21
2003-11-02,753.11,121.355,0.5
2003-11-03,817.64,381.725,1.62
2003-11-04,798.75,0,2.39
2003-11-05,772.05,0,2.18
2003-11-06,865.45,456.32,434.1
2003-11-07,1184.79,282.45,918.71
2003-11-08,845.09,296.22,852.67
2003-11-09,826.41,220.6,341.21
2003-11-10,804.46,0,419.48
2003-11-11,920.48,0,0
2003-11-12,826.73,0,0
2003-11-13,661.58,0,0
2003-11-14,784.78,0,0
2003-11-15,762.39,0,0
2003-11-16,666.26,0,0
2003-11-17,649.08,0,0
2003-11-18,679.21,0,0
2003-11-19,781.98,0,0
2003-11-20,773.32,0,0
2003-11-21,649.3,632.33,0
2003-11-22,523.11,100.03,0
2003-11-23,656.42,0,0
2003-11-24,761.63,0,0
2003-11-25,470.6,0,0
2003-11-26,566.43,0.305,0
2003-11-27,700.53,0,0
2003-11-28,689.64,0,0
2003-11-29,584.71,70.895,0
2003-11-30,557.12,0.37,0
2003-12-01,546.02,44.565,0
2003-12-02,535.76,0,0
2003-12-03,518.35,0,0
2003-12-04,512.13,0,0
2003-12-05,547.33,0,0
2003-12-06,649.57,0,0
2003-12-07,564.71,0,0
2003-12-08,473.2,0,0
2003-12-09,472.25,0.115,0
2003-12-10,581.05,0,0
2003-12-11,639.09,0,0
2003-12-12,348.31,0,0
2003-12-13,0,0,0
2003-12-14,177.39,0,0
2003-12-15,613.31,687.31,0
2003-12-16,789.45,527.41,122.96
2003-12-17,1557.18,1707.435,1475.98
2003-12-18,1495.06,1407.31,1349.34
2003-12-19,930.38,1002.135,0
2003-12-20,678.07,44.535,0
2003-12-21,935.7,0,0.18
2003-12-22,1123.25,152.78,93.285
2003-12-23,975.9,79.265,122.29
2003-12-24,643.64,0,0
2003-12-25,816.69,401.605,0
2003-12-26,1049.71,533.315,0.09
2003-12-27,941.27,592.62,0.78
2003-12-28,560.1,614.13,1.54
2003-12-29,867.25,229.915,2.01
2003-12-30,1365.86,164.075,2.23
2003-12-31,1475.37,136.7,2.32
2004-01-01,1903.3,271.245,1.32
2004-01-02,2086,292.5,1.29
2004-01-03,2134.83,0,0.78
2004-01-04,2199.81,179.005,0.795
2004-01-05,2263.44,148.995,1.185
2004-01-06,2256.52,457.24,1.28
2004-01-07,2266.45,1370.48,339.58
2004-01-08,2106.55,628.85,388.975
2004-01-09,1969.09,0,0
2004-01-10,2042.56,0,0
2004-01-11,2180.72,0,0
2004-01-12,1281.65,0,0
2004-01-13,1771.57,0,0
2004-01-14,2069.72,0,0
2004-01-15,2286.64,0.205,0
2004-01-16,2051.99,0,0
2004-01-17,1582.62,0,0
2004-01-18,2089.22,0,0
2004-01-19,2550.41,217.33,0.005
2004-01-20,2027.94,577.36,0.46
2004-01-21,1905.65,172.89,1
2004-01-22,1846.32,71.59,26.32
2004-01-23,1717.85,0,150.93
2004-01-24,1668.55,70.585,0
2004-01-25,1536.93,139.4,0
2004-01-26,1471.81,66.25,0
2004-01-27,1745.94,0,337.245
2004-01-28,1378.04,0,782.06
2004-01-29,1467.8,0,635.835
2004-01-30,1612.42,0,0
2004-01-31,1701.97,76.77,109.575
2004-02-01,1364.85,141.15,780.99
2004-02-02,1447.47,134.36,811.395
2004-02-03,1420.84,0,661.045
2004-02-04,1401.15,0,584.445
2004-02-05,1384.59,0,268.42
2004-02-06,695.88,0,672.915
2004-02-07,178.37,101.425,767.57
2004-02-08,173.53,0,934
2004-02-09,169.13,72.16,334.81
2004-02-10,169.41,0,0
2004-02-11,172.23,0.06,0
2004-02-12,823.48,0,0
2004-02-13,1832.5,0,0
2004-02-14,1492.24,315.96,187.205
2004-02-15,1465.86,0,220.38
2004-02-16,1657.14,0,429.975
2004-02-17,1721.11,0,245.12
2004-02-18,1606.81,0,0
2004-02-19,1428.88,0,0
2004-02-20,1563.93,0,0
2004-02-21,1616.21,0,0
2004-02-22,1538.21,69.035,0
2004-02-23,1334.25,71.745,0
2004-02-24,1154.41,0,170.125
2004-02-25,1862.44,508.84,367.495
2004-02-26,2332.37,964.91,551.17
2004-02-27,1210.55,460.11,666.18
2004-02-28,1241.01,97.96,896.93
2004-02-29,1890,53.3,351.865
2004-03-01,1845.37,56.125,202.14
2004-03-02,1899.53,0,183.235
2004-03-03,1578.63,49.715,307.34
2004-03-04,1505.46,0,729.085
2004-03-05,1497.54,0,226.925
2004-03-06,1474.12,0,470.685
2004-03-07,1448.42,0,483.34
2004-03-08,1435.9,0.02,357.35
2004-03-09,1373.23,0,531.575
2004-03-10,1343.27,0,412.405
2004-03-11,1324.24,0,323.43
2004-03-12,1304.98,0,481.94
2004-03-13,1286.8,0,125.165
2004-03-14,1261.46,0,108.5
2004-03-15,1159.2,0,154.1
2004-03-16,1233.81,0,215.45
2004-03-17,1544.44,0,63.165
2004-03-18,1427.81,0,115.7
2004-03-19,873.51,0,168.12
2004-03-20,1339.02,0,0
2004-03-21,1213.7,0,233.765
2004-03-22,911.68,0,0.005
2004-03-23,1177.7,0,0.34
2004-03-24,780.9,0,175.63
2004-03-25,1106.29,0,0
2004-03-26,1126,0,0
2004-03-27,837.69,0,0
2004-03-28,680.9,0,0
2004-03-29,859.88,0,0
2004-03-30,899.36,0,0
2004-03-31,838.56,0,0
2004-04-01,650.78,0,0
2004-04-02,504.25,0,0
2004-04-03,NA,0,0
2004-04-04,680.71,0,0
2004-04-05,482.21,0.12,0
2004-04-06,245.98,0,0
2004-04-07,315.85,0.075,0
2004-04-08,524.86,0.04,0
2004-04-09,594.38,0.065,0
2004-04-10,391.54,0,0
2004-04-11,110.21,0,39.135
2004-04-12,1407.79,234.15,19.39
2004-04-13,1194.54,0,0
2004-04-14,769.87,0,0.01
2004-04-15,651.66,0,0
2004-04-16,636.47,0,0
2004-04-17,446.67,0,0
2004-04-18,398.15,0,0
2004-04-19,548.38,0,0
2004-04-20,486.24,0,0
2004-04-21,355.34,0,0
2004-04-22,267.85,0,0
2004-04-23,326.13,0,0
2004-04-24,198.81,0,0
2004-04-25,305.75,0,0
2004-04-26,428.3,0,0
2004-04-27,425.21,0,0.275
2004-04-28,387.15,0,0.035
2004-04-29,62.34,0,0
2004-04-30,217.43,0,0
2004-05-01,448.16,0,0
2004-05-02,230.2,0,0
2004-05-03,225.24,0,0
2004-05-04,627.71,0,0
2004-05-05,351.79,0,0
2004-05-06,380,0,0
2004-05-07,361.01,0,0
2004-05-08,87.14,0,0
2004-05-09,454.09,0,0
2004-05-10,182.05,0,0
2004-05-11,510.36,0,0
2004-05-12,418.32,0,0
2004-05-13,229,0,0
2004-05-14,339.24,0,0
2004-05-15,245.87,0,0
2004-05-16,255.93,0,0
2004-05-17,351.85,0,0
2004-05-18,214.14,0,0
2004-05-19,337.57,0,0
2004-05-20,331.65,0,0
2004-05-21,289.76,0,0
2004-05-22,254.38,0,0
2004-05-23,344.27,0,0
2004-05-24,396.4,0,0
2004-05-25,413.63,0,0
2004-05-26,218.72,0,0
2004-05-27,142.02,0,0
2004-05-28,168.32,0,0
2004-05-29,445.89,0,0
2004-05-30,290.54,0,0
2004-05-31,215.98,0,0
2004-06-01,126.91,0,0
2004-06-02,417.52,0,0
2004-06-03,420.09,0,0
2004-06-04,335,211.44,42.335
2004-06-05,297.46,176.685,0
2004-06-06,320.23,0,0
2004-06-07,359.54,0,0
2004-06-08,452.49,2.235,0
2004-06-09,363.3,92.34,0
2004-06-10,175.59,566.39,0
2004-06-11,213.21,873.35,0
2004-06-12,338.5,1031.705,0
2004-06-13,282.4,558.065,0
2004-06-14,320.45,571.92,0
2004-06-15,384.92,781.635,0
2004-06-16,340.73,745.045,67.15
2004-06-17,312.61,824.625,101.005
2004-06-18,296.57,398.96,159.28
2004-06-19,257.19,0,0
2004-06-20,274.22,0,38.005
2004-06-21,299.67,89.695,29.75
2004-06-22,268.04,16.81,55.16
2004-06-23,242.01,0,9.58
2004-06-24,155.71,0,0
2004-06-25,142.11,0,43.34
