"","date","L005_AIRT_Degrees Celsius"
"8136",2017-04-10,21.78
"8137",2017-04-11,22.56
"8138",2017-04-12,21.11
"8139",2017-04-13,22.46
"8140",2017-04-14,22.22
"8141",2017-04-15,23.36
"8142",2017-04-16,23.34
"8143",2017-04-17,23.61
"8144",2017-04-18,23.93
"8145",2017-04-19,23.59
"8146",2017-04-20,23.83
"8147",2017-04-21,23.89
"8148",2017-04-22,24.5
"8149",2017-04-23,22.69
"8150",2017-04-24,22.6
"8151",2017-04-25,21.19
"8152",2017-04-26,22.62
"8153",2017-04-27,26.03
"8154",2017-04-28,26.21
"8155",2017-04-29,26.1
"8156",2017-04-30,25.7
"8157",2017-05-01,24.99
"8158",2017-05-02,24.2
"8159",2017-05-03,24.31
"8160",2017-05-04,25.98
"8161",2017-05-05,22.41
"8162",2017-05-06,20.54
"8163",2017-05-07,21.17
"8164",2017-05-08,23.28
"8165",2017-05-09,23.84
"8166",2017-05-10,24.75
"8167",2017-05-11,24.9
"8168",2017-05-12,25.06
"8169",2017-05-13,25.55
"8170",2017-05-14,25.64
"8171",2017-05-15,25.3
"8172",2017-05-16,26.27
"8173",2017-05-17,26.64
"8174",2017-05-18,26.25
"8175",2017-05-19,26.78
"8176",2017-05-20,27.1
"8177",2017-05-21,26.78
"8178",2017-05-22,26.16
"8179",2017-05-23,26.48
"8180",2017-05-24,25.43
"8181",2017-05-25,24.91
"8182",2017-05-26,24.67
"8183",2017-05-27,26.68
"8184",2017-05-28,26.34
"8185",2017-05-29,26.31
"8186",2017-05-30,26.83
"8187",2017-05-31,27.65
"8188",2017-06-01,26.57
"8189",2017-06-02,25.89
"8190",2017-06-03,24.58
"8191",2017-06-04,24.98
"8192",2017-06-05,25.85
"8193",2017-06-06,23.33
"8194",2017-06-07,22.94
"8195",2017-06-08,25.72
"8196",2017-06-09,25.72
"8197",2017-06-10,25.27
"8198",2017-06-11,26.89
"8199",2017-06-12,27.3
"8200",2017-06-13,26.88
"8201",2017-06-14,26.06
"8202",2017-06-15,25.21
"8203",2017-06-16,24.88
"8204",2017-06-17,26.23
"8205",2017-06-18,26.68
"8206",2017-06-19,26.51
"8207",2017-06-20,27.95
"8208",2017-06-21,28.04
"8209",2017-06-22,28.33
"8210",2017-06-23,28.3
"8211",2017-06-24,28.72
"8212",2017-06-25,28.2
"8213",2017-06-26,27.96
"8214",2017-06-27,26.98
"8215",2017-06-28,27.32
"8216",2017-06-29,28.51
"8217",2017-06-30,28.7
"8218",2017-07-01,28.66
"8219",2017-07-02,28.21
"8220",2017-07-03,28.54
"8221",2017-07-04,28.17
"8222",2017-07-05,29.09
"8223",2017-07-06,28.66
"8224",2017-07-07,28.31
"8225",2017-07-08,27.4
"8226",2017-07-09,27.74
"8227",2017-07-10,27.98
"8228",2017-07-11,28.83
"8229",2017-07-12,27.03
"8230",2017-07-13,27.7
"8231",2017-07-14,27.9
"8232",2017-07-15,28.38
"8233",2017-07-16,28.07
"8234",2017-07-17,27.19
"8235",2017-07-18,27.28
"8236",2017-07-19,27.21
"8237",2017-07-20,27.41
"8238",2017-07-21,26.45
"8239",2017-07-22,26.43
"8240",2017-07-23,27.79
"8241",2017-07-24,28.69
"8242",2017-07-25,28.84
"8243",2017-07-26,29.36
"8244",2017-07-27,28.67
"8245",2017-07-28,28.74
"8246",2017-07-29,27.89
"8247",2017-07-30,26.86
"8248",2017-07-31,24.97
"8249",2017-08-01,25.72
"8250",2017-08-02,26.24
"8251",2017-08-03,28.79
"8252",2017-08-04,29.36
"8253",2017-08-05,29.57
"8254",2017-08-06,28.96
"8255",2017-08-07,29.47
"8256",2017-08-08,29.59
"8257",2017-08-09,29.46
"8258",2017-08-10,26.98
"8259",2017-08-11,25.67
"8260",2017-08-12,27.16
"8261",2017-08-13,27.81
"8262",2017-08-14,27.96
"8263",2017-08-15,28.32
"8264",2017-08-16,28.09
"8265",2017-08-17,28.87
"8266",2017-08-18,28.71
"8267",2017-08-19,28.62
"8268",2017-08-20,27.85
"8269",2017-08-21,29.05
"8270",2017-08-22,28.73
"8271",2017-08-23,28.05
"8272",2017-08-24,26.66
"8273",2017-08-25,25.93
"8274",2017-08-26,25.51
"8275",2017-08-27,25.16
"8276",2017-08-28,26.28
"8277",2017-08-29,27.09
"8278",2017-08-30,28.52
"8279",2017-08-31,29
"8280",2017-09-01,28.33
"8281",2017-09-02,27.5
"8282",2017-09-03,26.43
"8283",2017-09-04,27.73
"8284",2017-09-05,28.14
"8285",2017-09-06,27.67
"8286",2017-09-07,28.65
"8287",2017-09-08,28.62
"8288",2017-09-09,26.46
"8289",2017-09-10,25.17
"8290",2017-09-11,26.46
"8291",2017-09-12,26.94
"8292",2017-09-13,27.11
"8293",2017-09-14,27.8
"8294",2017-09-15,27.77
"8295",2017-09-16,27.94
"8296",2017-09-17,27.38
"8297",2017-09-18,26.12
"8298",2017-09-19,26.6
"8299",2017-09-20,27.54
"8300",2017-09-21,27.37
"8301",2017-09-22,26.83
"8302",2017-09-23,26.46
"8303",2017-09-24,27.33
"8304",2017-09-25,28.09
"8305",2017-09-26,27.76
"8306",2017-09-27,27.22
"8307",2017-09-28,27.14
"8308",2017-09-29,26.07
"8309",2017-09-30,26.3
"8310",2017-10-01,27.33
"8311",2017-10-02,26.65
"8312",2017-10-03,26.06
"8313",2017-10-04,25.77
"8314",2017-10-05,24.72
"8315",2017-10-06,27.16
"8316",2017-10-07,27.37
"8317",2017-10-08,27.77
"8318",2017-10-09,27.83
"8319",2017-10-10,27.77
"8320",2017-10-11,26.97
"8321",2017-10-12,26.07
"8322",2017-10-13,27.14
"8323",2017-10-14,26.9
"8324",2017-10-15,26.74
"8325",2017-10-16,27.43
"8326",2017-10-17,25.66
"8327",2017-10-18,24.62
"8328",2017-10-19,25.26
"8329",2017-10-20,25.66
"8330",2017-10-21,26.22
"8331",2017-10-22,26.54
"8332",2017-10-23,26.75
"8333",2017-10-24,24.7
"8334",2017-10-25,19.76
"8335",2017-10-26,19.02
"8336",2017-10-27,21.45
"8337",2017-10-28,22.17
"8338",2017-10-29,19.02
"8339",2017-10-30,15.22
"8340",2017-10-31,19.16
"8341",2017-11-01,21.41
"8342",2017-11-02,21.77
"8343",2017-11-03,21.77
"8344",2017-11-04,22.46
"8345",2017-11-05,22.26
"8346",2017-11-06,23.26
"8347",2017-11-07,23.25
"8348",2017-11-08,23.15
"8349",2017-11-09,24.23
"8350",2017-11-10,22.76
"8351",2017-11-11,22.59
"8352",2017-11-12,22.63
"8353",2017-11-13,23.16
"8354",2017-11-14,22.85
"8355",2017-11-15,21.67
"8356",2017-11-16,20.56
"8357",2017-11-17,21.13
"8358",2017-11-18,22.52
"8359",2017-11-19,22.17
"8360",2017-11-20,20.66
"8361",2017-11-21,22.69
"8362",2017-11-22,21.9
"8363",2017-11-23,22.68
"8364",2017-11-24,20.58
"8365",2017-11-25,19.92
"8366",2017-11-26,20.27
"8367",2017-11-27,20.88
"8368",2017-11-28,22.58
"8369",2017-11-29,22.83
"8370",2017-11-30,22.34
"8371",2017-12-01,21.72
"8372",2017-12-02,22.41
"8373",2017-12-03,22.56
"8374",2017-12-04,21.74
"8375",2017-12-05,22.94
"8376",2017-12-06,23.56
"8377",2017-12-07,23.28
"8378",2017-12-08,24.26
"8379",2017-12-09,17.53
"8380",2017-12-10,10.41
"8381",2017-12-11,12.23
"8382",2017-12-12,15.85
"8383",2017-12-13,13.46
"8384",2017-12-14,15.22
"8385",2017-12-15,17.53
"8386",2017-12-16,17.95
"8387",2017-12-17,19.08
"8388",2017-12-18,20.98
"8389",2017-12-19,21.77
"8390",2017-12-20,21.55
"8391",2017-12-21,20.89
"8392",2017-12-22,20.84
"8393",2017-12-23,22.06
"8394",2017-12-24,22.17
"8395",2017-12-25,19.7
"8396",2017-12-26,19.04
"8397",2017-12-27,21.28
"8398",2017-12-28,19.41
"8399",2017-12-29,15.9
"8400",2017-12-30,14.64
"8401",2017-12-31,15.46
"8402",2018-01-01,16.35
"8403",2018-01-02,12.41
"8404",2018-01-03,11.45
"8405",2018-01-04,7.8
"8406",2018-01-05,8.24
"8407",2018-01-06,9.87
"8408",2018-01-07,11.41
"8409",2018-01-08,14.6
"8410",2018-01-09,16.24
"8411",2018-01-10,17.24
"8412",2018-01-11,17.99
"8413",2018-01-12,19.71
"8414",2018-01-13,16.17
"8415",2018-01-14,11.56
"8416",2018-01-15,13.04
"8417",2018-01-16,14.43
"8418",2018-01-17,14.68
"8419",2018-01-18,6.73
"8420",2018-01-19,11.4
"8421",2018-01-20,14.4
"8422",2018-01-21,16.02
"8423",2018-01-22,17.65
"8424",2018-01-23,19.28
"8425",2018-01-24,17.74
"8426",2018-01-25,15.85
"8427",2018-01-26,17.8
"8428",2018-01-27,18.4
"8429",2018-01-28,19.34
"8430",2018-01-29,20.62
"8431",2018-01-30,13.94
"8432",2018-01-31,13.6
"8433",2018-02-01,16.85
"8434",2018-02-02,18.66
"8435",2018-02-03,16.95
"8436",2018-02-04,20.21
"8437",2018-02-05,18.76
"8438",2018-02-06,19.27
"8439",2018-02-07,21.15
"8440",2018-02-08,22.21
"8441",2018-02-09,21.48
"8442",2018-02-10,22.57
"8443",2018-02-11,23.21
"8444",2018-02-12,23.61
"8445",2018-02-13,23.23
"8446",2018-02-14,22.2
"8447",2018-02-15,21.55
"8448",2018-02-16,22.89
"8449",2018-02-17,22.79
"8450",2018-02-18,23.76
"8451",2018-02-19,23.4
"8452",2018-02-20,24.23
"8453",2018-02-21,24.08
"8454",2018-02-22,23.77
"8455",2018-02-23,23.95
"8456",2018-02-24,23.67
"8457",2018-02-25,24.15
"8458",2018-02-26,24.42
"8459",2018-02-27,23
"8460",2018-02-28,23.68
"8461",2018-03-01,23.62
"8462",2018-03-02,22.89
"8463",2018-03-03,17.92
"8464",2018-03-04,16.51
"8465",2018-03-05,16.95
"8466",2018-03-06,19.62
"8467",2018-03-07,19.28
"8468",2018-03-08,14.89
"8469",2018-03-09,14.22
"8470",2018-03-10,18.23
"8471",2018-03-11,21.27
"8472",2018-03-12,19.9
"8473",2018-03-13,13.83
"8474",2018-03-14,14.23
"8475",2018-03-15,14.34
"8476",2018-03-16,16.51
"8477",2018-03-17,19.87
"8478",2018-03-18,20.99
"8479",2018-03-19,21.51
"8480",2018-03-20,22.81
"8481",2018-03-21,18.63
"8482",2018-03-22,15.28
"8483",2018-03-23,15.81
"8484",2018-03-24,18.59
"8485",2018-03-25,21.62
"8486",2018-03-26,20.16
"8487",2018-03-27,20.66
"8488",2018-03-28,21.16
"8489",2018-03-29,22.18
"8490",2018-03-30,23.3
"8491",2018-03-31,22.27
"8492",2018-04-01,23
"8493",2018-04-02,23.83
"8494",2018-04-03,24.36
"8495",2018-04-04,24.58
"8496",2018-04-05,22.42
"8497",2018-04-06,23.57
"8498",2018-04-07,24.62
"8499",2018-04-08,23.25
"8500",2018-04-09,25.37
"8501",2018-04-10,23.01
"8502",2018-04-11,20.93
"8503",2018-04-12,21.19
"8504",2018-04-13,23.6
"8505",2018-04-14,25
"8506",2018-04-15,24.77
"8507",2018-04-16,19.15
"8508",2018-04-17,19.3
"8509",2018-04-18,21.88
"8510",2018-04-19,22.91
"8511",2018-04-20,23.16
"8512",2018-04-21,24.21
"8513",2018-04-22,23.32
"8514",2018-04-23,24.64
"8515",2018-04-24,24.12
"8516",2018-04-25,22.29
"8517",2018-04-26,21.97
"8518",2018-04-27,23.49
"8519",2018-04-28,22.85
"8520",2018-04-29,23.22
"8521",2018-04-30,24.01
"8522",2018-05-01,22.3
"8523",2018-05-02,22.93
"8524",2018-05-03,23.88
"8525",2018-05-04,23.65
"8526",2018-05-05,23.72
"8527",2018-05-06,24.63
"8528",2018-05-07,25.06
"8529",2018-05-08,25.1
"8530",2018-05-09,23.92
"8531",2018-05-10,24.19
"8532",2018-05-11,25.24
"8533",2018-05-12,24.47
"8534",2018-05-13,22.75
"8535",2018-05-14,22.64
"8536",2018-05-15,23.9
"8537",2018-05-16,24.26
"8538",2018-05-17,23.67
"8539",2018-05-18,25
"8540",2018-05-19,23.78
"8541",2018-05-20,23.43
"8542",2018-05-21,24.44
"8543",2018-05-22,24.73
"8544",2018-05-23,25.1
"8545",2018-05-24,25.48
"8546",2018-05-25,24.65
"8547",2018-05-26,23.79
"8548",2018-05-27,24.55
"8549",2018-05-28,25.1
"8550",2018-05-29,25.61
"8551",2018-05-30,25.07
"8552",2018-05-31,25.26
"8553",2018-06-01,25.95
"8554",2018-06-02,26.24
"8555",2018-06-03,27.36
"8556",2018-06-04,26.75
"8557",2018-06-05,27.29
"8558",2018-06-06,26.09
"8559",2018-06-07,25.58
"8560",2018-06-08,24.86
"8561",2018-06-09,25.8
"8562",2018-06-10,25.93
"8563",2018-06-11,25.15
"8564",2018-06-12,26.23
"8565",2018-06-13,26.79
"8566",2018-06-14,26.85
"8567",2018-06-15,25.83
"8568",2018-06-16,27.54
"8569",2018-06-17,28.29
"8570",2018-06-18,27.93
"8571",2018-06-19,27.87
"8572",2018-06-20,28.32
"8573",2018-06-21,27.35
"8574",2018-06-22,27.25
"8575",2018-06-23,26.96
"8576",2018-06-24,26.93
"8577",2018-06-25,27.6
"8578",2018-06-26,27.52
"8579",2018-06-27,26.97
"8580",2018-06-28,26.57
"8581",2018-06-29,26.58
"8582",2018-06-30,27.11
"8583",2018-07-01,27.84
"8584",2018-07-02,28
"8585",2018-07-03,26.86
"8586",2018-07-04,25.93
"8587",2018-07-05,26.25
"8588",2018-07-06,26.27
"8589",2018-07-07,26.21
"8590",2018-07-08,27.8
"8591",2018-07-09,28.26
"8592",2018-07-10,27.57
"8593",2018-07-11,28.07
"8594",2018-07-12,27.66
"8595",2018-07-13,26.87
"8596",2018-07-14,28.03
"8597",2018-07-15,29.09
"8598",2018-07-16,28.37
"8599",2018-07-17,28.18
"8600",2018-07-18,28.27
"8601",2018-07-19,28.51
"8602",2018-07-20,29.1
"8603",2018-07-21,27.05
"8604",2018-07-22,28.01
"8605",2018-07-23,27.12
"8606",2018-07-24,26.82
"8607",2018-07-25,28.46
"8608",2018-07-26,28.05
"8609",2018-07-27,27.46
"8610",2018-07-28,27.9
"8611",2018-07-29,26.86
"8612",2018-07-30,26.7
"8613",2018-07-31,27.41
"8614",2018-08-01,28.31
"8615",2018-08-02,28.81
"8616",2018-08-03,28.82
"8617",2018-08-04,28.77
"8618",2018-08-05,28.74
"8619",2018-08-06,28.35
"8620",2018-08-07,27.98
"8621",2018-08-08,27.95
"8622",2018-08-09,28.35
"8623",2018-08-10,26.51
"8624",2018-08-11,26.5
"8625",2018-08-12,25.73
"8626",2018-08-13,27.41
"8627",2018-08-14,27.58
"8628",2018-08-15,28.44
"8629",2018-08-16,29.21
"8630",2018-08-17,29.07
"8631",2018-08-18,28.07
"8632",2018-08-19,27.47
"8633",2018-08-20,27.26
"8634",2018-08-21,28.28
"8635",2018-08-22,27.89
"8636",2018-08-23,27.52
"8637",2018-08-24,27.56
"8638",2018-08-25,27.15
"8639",2018-08-26,28.01
"8640",2018-08-27,27.34
"8641",2018-08-28,26.86
"8642",2018-08-29,27.23
"8643",2018-08-30,28.16
"8644",2018-08-31,28.13
"8645",2018-09-01,27.87
"8646",2018-09-02,26.71
"8647",2018-09-03,25.58
"8648",2018-09-04,27.54
"8649",2018-09-05,28.03
"8650",2018-09-06,27.29
"8651",2018-09-07,26.93
"8652",2018-09-08,26.52
"8653",2018-09-09,26.3
"8654",2018-09-10,27.15
"8655",2018-09-11,27.6
"8656",2018-09-12,28.51
"8657",2018-09-13,28.02
"8658",2018-09-14,27.11
"8659",2018-09-15,28.18
"8660",2018-09-16,28.27
"8661",2018-09-17,28.92
"8662",2018-09-18,28.79
"8663",2018-09-19,28.88
"8664",2018-09-20,28.25
"8665",2018-09-21,27.83
"8666",2018-09-22,27.42
"8667",2018-09-23,27.89
"8668",2018-09-24,28.19
"8669",2018-09-25,28.27
"8670",2018-09-26,28.59
"8671",2018-09-27,28.96
"8672",2018-09-28,28.81
"8673",2018-09-29,28.56
"8674",2018-09-30,27.74
"8675",2018-10-01,27.4
"8676",2018-10-02,27.36
"8677",2018-10-03,26.72
"8678",2018-10-04,26.35
"8679",2018-10-05,27.59
"8680",2018-10-06,27.42
"8681",2018-10-07,27.26
"8682",2018-10-08,26.48
"8683",2018-10-09,27.36
"8684",2018-10-10,28.05
"8685",2018-10-11,26.32
"8686",2018-10-12,26.5
"8687",2018-10-13,26.74
"8688",2018-10-14,28.67
"8689",2018-10-15,28.5
"8690",2018-10-16,28.24
"8691",2018-10-17,28.33
"8692",2018-10-18,28.2
"8693",2018-10-19,27.55
"8694",2018-10-20,27.74
"8695",2018-10-21,25.93
"8696",2018-10-22,25.21
"8697",2018-10-23,26.88
"8698",2018-10-24,25.65
"8699",2018-10-25,25.43
"8700",2018-10-26,25.89
"8701",2018-10-27,24.82
"8702",2018-10-28,19.98
"8703",2018-10-29,20.83
"8704",2018-10-30,22.36
"8705",2018-10-31,22.88
"8706",2018-11-01,24.42
"8707",2018-11-02,23.72
"8708",2018-11-03,21.22
"8709",2018-11-04,23.89
"8710",2018-11-05,25.42
"8711",2018-11-06,25
"8712",2018-11-07,25.35
"8713",2018-11-08,25.14
"8714",2018-11-09,26.13
"8715",2018-11-10,25.12
"8716",2018-11-11,23.7
"8717",2018-11-12,25.99
"8718",2018-11-13,25.74
"8719",2018-11-14,25.56
"8720",2018-11-15,21.8
"8721",2018-11-16,15.93
"8722",2018-11-17,17.85
"8723",2018-11-18,20.87
"8724",2018-11-19,22.64
"8725",2018-11-20,23.38
"8726",2018-11-21,20.69
"8727",2018-11-22,19.61
"8728",2018-11-23,21.21
"8729",2018-11-24,22.86
"8730",2018-11-25,21.89
"8731",2018-11-26,22.84
"8732",2018-11-27,16.65
"8733",2018-11-28,10.99
"8734",2018-11-29,13.42
"8735",2018-11-30,17.36
"8736",2018-12-01,20.26
"8737",2018-12-02,22.95
"8738",2018-12-03,23.72
"8739",2018-12-04,22.1
"8740",2018-12-05,14.9
"8741",2018-12-06,14.16
"8742",2018-12-07,17.54
"8743",2018-12-08,18.98
"8744",2018-12-09,21.07
"8745",2018-12-10,16.39
"8746",2018-12-11,11.18
"8747",2018-12-12,13.27
"8748",2018-12-13,17.67
"8749",2018-12-14,19.95
"8750",2018-12-15,20.29
"8751",2018-12-16,19.36
"8752",2018-12-17,14.05
"8753",2018-12-18,15.74
"8754",2018-12-19,18.03
"8755",2018-12-20,19.93
"8756",2018-12-21,16.23
"8757",2018-12-22,14.14
"8758",2018-12-23,14.23
"8759",2018-12-24,15.58
"8760",2018-12-25,17.25
"8761",2018-12-26,18.34
"8762",2018-12-27,19.88
"8763",2018-12-28,21.1
"8764",2018-12-29,21.59
"8765",2018-12-30,22.29
"8766",2018-12-31,22.74
"8767",2019-01-01,22.95
"8768",2019-01-02,23.2
"8769",2019-01-03,23.35
"8770",2019-01-04,23.66
"8771",2019-01-05,19.46
"8772",2019-01-06,16.64
"8773",2019-01-07,19.97
"8774",2019-01-08,20.83
"8775",2019-01-09,18.4
"8776",2019-01-10,12.34
"8777",2019-01-11,14.98
"8778",2019-01-12,18.92
"8779",2019-01-13,20.55
"8780",2019-01-14,17.05
"8781",2019-01-15,12.58
"8782",2019-01-16,12.12
"8783",2019-01-17,14.41
"8784",2019-01-18,16.57
"8785",2019-01-19,18.97
"8786",2019-01-20,16.72
"8787",2019-01-21,10.17
"8788",2019-01-22,15.08
"8789",2019-01-23,18.54
"8790",2019-01-24,19.92
"8791",2019-01-25,13.85
"8792",2019-01-26,13.33
"8793",2019-01-27,13.85
"8794",2019-01-28,10.49
"8795",2019-01-29,13.13
"8796",2019-01-30,13.39
"8797",2019-01-31,14.14
"8798",2019-02-01,17.09
"8799",2019-02-02,18.46
"8800",2019-02-03,20.37
"8801",2019-02-04,17.74
"8802",2019-02-05,18.17
"8803",2019-02-06,19.54
"8804",2019-02-07,21.07
"8805",2019-02-08,20.92
"8806",2019-02-09,20.68
"8807",2019-02-10,22.13
"8808",2019-02-11,22.36
"8809",2019-02-12,23.1
"8810",2019-02-13,16.11
"8811",2019-02-14,17.06
"8812",2019-02-15,20.12
"8813",2019-02-16,20.64
"8814",2019-02-17,22.56
"8815",2019-02-18,24.36
"8816",2019-02-19,24.55
"8817",2019-02-20,24.17
"8818",2019-02-21,24.64
"8819",2019-02-22,25.39
"8820",2019-02-23,25.49
"8821",2019-02-24,25.24
"8822",2019-02-25,21.74
"8823",2019-02-26,22.86
"8824",2019-02-27,22.4
"8825",2019-02-28,21.65
"8826",2019-03-01,22.82
"8827",2019-03-02,23.77
"8828",2019-03-03,23.63
"8829",2019-03-04,23.96
"8830",2019-03-05,18.6
"8831",2019-03-06,12.75
"8832",2019-03-07,15.47
"8833",2019-03-08,19.75
"8834",2019-03-09,22.21
"8835",2019-03-10,23.93
"8836",2019-03-11,24.7
"8837",2019-03-12,22.57
"8838",2019-03-13,22.85
"8839",2019-03-14,23.17
"8840",2019-03-15,23.63
"8841",2019-03-16,21.65
"8842",2019-03-17,20.43
"8843",2019-03-18,18.04
"8844",2019-03-19,16.33
"8845",2019-03-20,18.33
"8846",2019-03-21,18.39
"8847",2019-03-22,17.51
"8848",2019-03-23,18.03
"8849",2019-03-24,21.28
"8850",2019-03-25,23.38
"8851",2019-03-26,22.26
"8852",2019-03-27,18.47
"8853",2019-03-28,18.96
"8854",2019-03-29,19.67
"8855",2019-03-30,21.33
"8856",2019-03-31,23.05
"8857",2019-04-01,22.2
"8858",2019-04-02,22
"8859",2019-04-03,20.38
"8860",2019-04-04,22.43
"8861",2019-04-05,23.66
"8862",2019-04-06,24.48
"8863",2019-04-07,25.19
"8864",2019-04-08,25.69
"8865",2019-04-09,23.76
"8866",2019-04-10,23.57
"8867",2019-04-11,23.97
"8868",2019-04-12,25.32
"8869",2019-04-13,25.96
"8870",2019-04-14,25.47
"8871",2019-04-15,23.98
"8872",2019-04-16,22
"8873",2019-04-17,23.55
"8874",2019-04-18,25.32
"8875",2019-04-19,23.92
"8876",2019-04-20,20.36
"8877",2019-04-21,20.68
"8878",2019-04-22,21.32
"8879",2019-04-23,22.45
"8880",2019-04-24,23.54
"8881",2019-04-25,24.37
"8882",2019-04-26,24.14
"8883",2019-04-27,23.09
"8884",2019-04-28,25.1
"8885",2019-04-29,25.04
"8886",2019-04-30,25.68
"8887",2019-05-01,24.91
"8888",2019-05-02,24.4
"8889",2019-05-03,25.1
"8890",2019-05-04,24.91
"8891",2019-05-05,25.79
"8892",2019-05-06,25.11
"8893",2019-05-07,24.87
"8894",2019-05-08,25.96
"8895",2019-05-09,25.38
"8896",2019-05-10,25.97
"8897",2019-05-11,26.17
"8898",2019-05-12,26.77
"8899",2019-05-13,26.05
"8900",2019-05-14,25.6
"8901",2019-05-15,24.57
"8902",2019-05-16,25.44
"8903",2019-05-17,25.22
"8904",2019-05-18,25.1
"8905",2019-05-19,26.41
"8906",2019-05-20,25.91
"8907",2019-05-21,26.78
"8908",2019-05-22,26.51
"8909",2019-05-23,26.2
"8910",2019-05-24,25.49
"8911",2019-05-25,25.69
"8912",2019-05-26,26.6
"8913",2019-05-27,26.81
"8914",2019-05-28,26.82
"8915",2019-05-29,26.91
"8916",2019-05-30,27.46
"8917",2019-05-31,27.9
"8918",2019-06-01,26.78
"8919",2019-06-02,26.62
"8920",2019-06-03,27.75
"8921",2019-06-04,27.08
"8922",2019-06-05,27.84
"8923",2019-06-06,28.03
"8924",2019-06-07,27.17
"8925",2019-06-08,26.33
"8926",2019-06-09,25.59
"8927",2019-06-10,25.08
"8928",2019-06-11,25.75
"8929",2019-06-12,26.18
"8930",2019-06-13,25.33
"8931",2019-06-14,26.31
"8932",2019-06-15,26.59
"8933",2019-06-16,26.29
"8934",2019-06-17,25.31
"8935",2019-06-18,25.58
"8936",2019-06-19,25.26
"8937",2019-06-20,28.51
"8938",2019-06-21,29.02
"8939",2019-06-22,29.13
"8940",2019-06-23,29.5
"8941",2019-06-24,29.61
"8942",2019-06-25,29.37
"8943",2019-06-26,28.15
"8944",2019-06-27,27.5
"8945",2019-06-28,27.14
"8946",2019-06-29,26.48
"8947",2019-06-30,26.83
"8948",2019-07-01,28.65
"8949",2019-07-02,28.95
"8950",2019-07-03,28.04
"8951",2019-07-04,29.36
"8952",2019-07-05,28.32
"8953",2019-07-06,27.52
"8954",2019-07-07,26.39
"8955",2019-07-08,25.15
"8956",2019-07-09,26.23
"8957",2019-07-10,26.84
"8958",2019-07-11,27.01
"8959",2019-07-12,26.65
"8960",2019-07-13,28.41
"8961",2019-07-14,29.4
"8962",2019-07-15,29.61
"8963",2019-07-16,28.95
"8964",2019-07-17,28.45
"8965",2019-07-18,27.88
"8966",2019-07-19,27.78
"8967",2019-07-20,28
"8968",2019-07-21,27.19
"8969",2019-07-22,26.05
"8970",2019-07-23,26.33
"8971",2019-07-24,27.02
"8972",2019-07-25,26.08
"8973",2019-07-26,26.2
"8974",2019-07-27,26.74
"8975",2019-07-28,27.82
"8976",2019-07-29,27.73
"8977",2019-07-30,27.85
"8978",2019-07-31,27.18
"8979",2019-08-01,26.41
"8980",2019-08-02,26.43
"8981",2019-08-03,26.75
"8982",2019-08-04,26.09
"8983",2019-08-05,26.08
"8984",2019-08-06,25.78
"8985",2019-08-07,26.23
"8986",2019-08-08,27
"8987",2019-08-09,27.73
"8988",2019-08-10,27.57
"8989",2019-08-11,26.92
"8990",2019-08-12,26.74
"8991",2019-08-13,26.53
"8992",2019-08-14,27.01
"8993",2019-08-15,26.11
"8994",2019-08-16,26.58
"8995",2019-08-17,26.51
"8996",2019-08-18,28.07
"8997",2019-08-19,28.45
"8998",2019-08-20,28.17
"8999",2019-08-21,28.54
"9000",2019-08-22,28.3
"9001",2019-08-23,27.7
"9002",2019-08-24,28.26
"9003",2019-08-25,27.9
"9004",2019-08-26,27.89
"9005",2019-08-27,27.51
"9006",2019-08-28,28.5
"9007",2019-08-29,27.58
"9008",2019-08-30,28.22
"9009",2019-08-31,28.61
"9010",2019-09-01,28.1
"9011",2019-09-02,26.89
"9012",2019-09-03,27.02
"9013",2019-09-04,27.36
"9014",2019-09-05,28.49
"9015",2019-09-06,28.77
"9016",2019-09-07,28.78
"9017",2019-09-08,28.59
"9018",2019-09-09,28.79
"9019",2019-09-10,28.63
"9020",2019-09-11,27.76
"9021",2019-09-12,27.05
"9022",2019-09-13,27.39
"9023",2019-09-14,26.85
"9024",2019-09-15,26.99
"9025",2019-09-16,27.98
"9026",2019-09-17,27.87
"9027",2019-09-18,26.93
"9028",2019-09-19,25.68
"9029",2019-09-20,25.5
"9030",2019-09-21,26.32
"9031",2019-09-22,26.06
"9032",2019-09-23,25.09
"9033",2019-09-24,25.5
"9034",2019-09-25,25.87
"9035",2019-09-26,26.36
"9036",2019-09-27,26.84
"9037",2019-09-28,27.3
"9038",2019-09-29,26.92
"9039",2019-09-30,26.68
"9040",2019-10-01,26.29
"9041",2019-10-02,26.42
"9042",2019-10-03,26.47
"9043",2019-10-04,26.3
"9044",2019-10-05,26.66
"9045",2019-10-06,26.41
"9046",2019-10-07,26
"9047",2019-10-08,25.79
"9048",2019-10-09,25.58
"9049",2019-10-10,25.16
"9050",2019-10-11,25.23
"9051",2019-10-12,25.27
"9052",2019-10-13,26.07
"9053",2019-10-14,26.58
"9054",2019-10-15,NA
"9055",2019-10-16,26.85
"9056",2019-10-17,26.41
"9057",2019-10-18,25.93
"9058",2019-10-19,26.47
"9059",2019-10-20,26.64
"9060",2019-10-21,27.36
"9061",2019-10-22,27.17
"9062",2019-10-23,25.99
"9063",2019-10-24,28.32
"9064",2019-10-25,27.68
"9065",2019-10-26,27.24
"9066",2019-10-27,27.82
"9067",2019-10-28,29.09
"9068",2019-10-29,29.37
