"","date","L006_WNDS_MPH"
"6606",2018-01-31,15.09
"6607",2018-02-01,7.46
"6608",2018-02-02,6.74
"6609",2018-02-03,13.62
"6610",2018-02-04,8.68
"6611",2018-02-05,9.65
"6612",2018-02-06,8.13
"6613",2018-02-07,7.92
"6614",2018-02-08,6.18
"6615",2018-02-09,8.56
"6616",2018-02-10,10.34
"6617",2018-02-11,10.53
"6618",2018-02-12,7.59
"6619",2018-02-13,8.13
"6620",2018-02-14,11.9
"6621",2018-02-15,8.72
"6622",2018-02-16,7.67
"6623",2018-02-17,5.07
"6624",2018-02-18,8.08
"6625",2018-02-19,13.57
"6626",2018-02-20,13.57
"6627",2018-02-21,12.42
"6628",2018-02-22,12.69
"6629",2018-02-23,12.33
"6630",2018-02-24,12.01
"6631",2018-02-25,8.87
"6632",2018-02-26,5.38
"6633",2018-02-27,13.64
"6634",2018-02-28,9.89
"6635",2018-03-01,9.12
"6636",2018-03-02,12.41
"6637",2018-03-03,19.67
"6638",2018-03-04,19.11
"6639",2018-03-05,12.7
"6640",2018-03-06,9.01
"6641",2018-03-07,16.25
"6642",2018-03-08,19.44
"6643",2018-03-09,15.27
"6644",2018-03-10,9.68
"6645",2018-03-11,6.4
"6646",2018-03-12,16.72
"6647",2018-03-13,14.53
"6648",2018-03-14,15.86
"6649",2018-03-15,11.9
"6650",2018-03-16,8.21
"6651",2018-03-17,5.54
"6652",2018-03-18,6.54
"6653",2018-03-19,6.84
"6654",2018-03-20,13.79
"6655",2018-03-21,20.83
"6656",2018-03-22,16.55
"6657",2018-03-23,14.26
"6658",2018-03-24,9.05
"6659",2018-03-25,4.46
"6660",2018-03-26,12.07
"6661",2018-03-27,16.2
"6662",2018-03-28,13.56
"6663",2018-03-29,12.18
"6664",2018-03-30,7.32
"6665",2018-03-31,8.53
"6666",2018-04-01,8.76
"6667",2018-04-02,6.9
"6668",2018-04-03,7.67
"6669",2018-04-04,7.54
"6670",2018-04-05,16.06
"6671",2018-04-06,9.99
"6672",2018-04-07,15.42
"6673",2018-04-08,8.61
"6674",2018-04-09,10.18
"6675",2018-04-10,10.27
"6676",2018-04-11,16.2
"6677",2018-04-12,13.19
"6678",2018-04-13,11.29
"6679",2018-04-14,10.6
"6680",2018-04-15,18.4
"6681",2018-04-16,17.76
"6682",2018-04-17,12.23
"6683",2018-04-18,6.51
"6684",2018-04-19,5.93
"6685",2018-04-20,9.8
"6686",2018-04-21,12.42
"6687",2018-04-22,12.29
"6688",2018-04-23,12.21
"6689",2018-04-24,13.31
"6690",2018-04-25,11.13
"6691",2018-04-26,10.68
"6692",2018-04-27,8.24
"6693",2018-04-28,12.7
"6694",2018-04-29,9.35
"6695",2018-04-30,13.62
"6696",2018-05-01,14.3
"6697",2018-05-02,16.49
"6698",2018-05-03,16.56
"6699",2018-05-04,15.09
"6700",2018-05-05,12.89
"6701",2018-05-06,7.69
"6702",2018-05-07,8.32
"6703",2018-05-08,14.14
"6704",2018-05-09,13.79
"6705",2018-05-10,11.01
"6706",2018-05-11,8.92
"6707",2018-05-12,11.03
"6708",2018-05-13,12.95
"6709",2018-05-14,10.77
"6710",2018-05-15,11.07
"6711",2018-05-16,11.12
"6712",2018-05-17,9.01
"6713",2018-05-18,6.45
"6714",2018-05-19,10.67
"6715",2018-05-20,12.58
"6716",2018-05-21,10.86
"6717",2018-05-22,11.8
"6718",2018-05-23,8.01
"6719",2018-05-24,7.86
"6720",2018-05-25,10.42
"6721",2018-05-26,14.34
"6722",2018-05-27,18.15
"6723",2018-05-28,16.86
"6724",2018-05-29,8.51
"6725",2018-05-30,9.49
"6726",2018-05-31,6.84
"6727",2018-06-01,5.51
"6728",2018-06-02,6.15
"6729",2018-06-03,10.42
"6730",2018-06-04,11.55
"6731",2018-06-05,11.63
"6732",2018-06-06,10.82
"6733",2018-06-07,10.04
"6734",2018-06-08,8.93
"6735",2018-06-09,6.87
"6736",2018-06-10,6.63
"6737",2018-06-11,7.48
"6738",2018-06-12,7.01
"6739",2018-06-13,6.09
"6740",2018-06-14,4.35
"6741",2018-06-15,7.22
"6742",2018-06-16,4.77
"6743",2018-06-17,6.38
"6744",2018-06-18,9.09
"6745",2018-06-19,7.84
"6746",2018-06-20,6.71
"6747",2018-06-21,9.4
"6748",2018-06-22,8.69
"6749",2018-06-23,5.51
"6750",2018-06-24,6.03
"6751",2018-06-25,9.51
"6752",2018-06-26,6.54
"6753",2018-06-27,5.28
"6754",2018-06-28,8.27
"6755",2018-06-29,8.95
"6756",2018-06-30,7.42
"6757",2018-07-01,5.02
"6758",2018-07-02,4.8
"6759",2018-07-03,8.4
"6760",2018-07-04,6.99
"6761",2018-07-05,10.78
"6762",2018-07-06,8.09
"6763",2018-07-07,4.78
"6764",2018-07-08,5.14
"6765",2018-07-09,5.65
"6766",2018-07-10,8.54
"6767",2018-07-11,6.31
"6768",2018-07-12,5.12
"6769",2018-07-13,7.12
"6770",2018-07-14,6.23
"6771",2018-07-15,6.44
"6772",2018-07-16,7.86
"6773",2018-07-17,7.51
"6774",2018-07-18,7.9
"6775",2018-07-19,7.9
"6776",2018-07-20,8.87
"6777",2018-07-21,14.4
"6778",2018-07-22,10.44
"6779",2018-07-23,14.07
"6780",2018-07-24,12.11
"6781",2018-07-25,12.02
"6782",2018-07-26,9.64
"6783",2018-07-27,5.57
"6784",2018-07-28,8.44
"6785",2018-07-29,7.46
"6786",2018-07-30,9.36
"6787",2018-07-31,8.53
"6788",2018-08-01,10.64
"6789",2018-08-02,11.31
"6790",2018-08-03,11.94
"6791",2018-08-04,11.7
"6792",2018-08-05,11.7
"6793",2018-08-06,12.85
"6794",2018-08-07,9.53
"6795",2018-08-08,6.79
"6796",2018-08-09,4.92
"6797",2018-08-10,8.42
"6798",2018-08-11,10.11
"6799",2018-08-12,9.3
"6800",2018-08-13,8.34
"6801",2018-08-14,6.17
"6802",2018-08-15,8.74
"6803",2018-08-16,10.62
"6804",2018-08-17,9.56
"6805",2018-08-18,7.23
"6806",2018-08-19,7.1
"6807",2018-08-20,6.07
"6808",2018-08-21,5.79
"6809",2018-08-22,4.43
"6810",2018-08-23,6.24
"6811",2018-08-24,5.82
"6812",2018-08-25,7.89
"6813",2018-08-26,9.43
"6814",2018-08-27,10.72
"6815",2018-08-28,9.14
"6816",2018-08-29,10.51
"6817",2018-08-30,11.25
"6818",2018-08-31,10.64
"6819",2018-09-01,12.22
"6820",2018-09-02,12.83
"6821",2018-09-03,15.91
"6822",2018-09-04,11
"6823",2018-09-05,9.48
"6824",2018-09-06,11.41
"6825",2018-09-07,7.51
"6826",2018-09-08,5.47
"6827",2018-09-09,7.02
"6828",2018-09-10,5.92
"6829",2018-09-11,7.29
"6830",2018-09-12,7.35
"6831",2018-09-13,6.93
"6832",2018-09-14,6.46
"6833",2018-09-15,7.2
"6834",2018-09-16,7.3
"6835",2018-09-17,8.05
"6836",2018-09-18,7.27
"6837",2018-09-19,6.28
"6838",2018-09-20,7.15
"6839",2018-09-21,10.45
"6840",2018-09-22,10.13
"6841",2018-09-23,8.64
"6842",2018-09-24,10.05
"6843",2018-09-25,9.21
"6844",2018-09-26,8.37
"6845",2018-09-27,10.33
"6846",2018-09-28,9.75
"6847",2018-09-29,13.79
"6848",2018-09-30,14.14
"6849",2018-10-01,13.68
"6850",2018-10-02,14.27
"6851",2018-10-03,14.15
"6852",2018-10-04,14.02
"6853",2018-10-05,12.01
"6854",2018-10-06,13.76
"6855",2018-10-07,14.67
"6856",2018-10-08,17.88
"6857",2018-10-09,13.52
"6858",2018-10-10,14.75
"6859",2018-10-11,12.1
"6860",2018-10-12,6.38
"6861",2018-10-13,8.91
"6862",2018-10-14,7.42
"6863",2018-10-15,9.62
"6864",2018-10-16,11.86
"6865",2018-10-17,10.99
"6866",2018-10-18,12.16
"6867",2018-10-19,10.16
"6868",2018-10-20,4.61
"6869",2018-10-21,15.2
"6870",2018-10-22,16.2
"6871",2018-10-23,8.19
"6872",2018-10-24,10.72
"6873",2018-10-25,6.82
"6874",2018-10-26,12.16
"6875",2018-10-27,12.75
"6876",2018-10-28,15.7
"6877",2018-10-29,8.36
"6878",2018-10-30,9.47
"6879",2018-10-31,10.08
"6880",2018-11-01,10.15
"6881",2018-11-02,11.12
"6882",2018-11-03,13.49
"6883",2018-11-04,8.28
"6884",2018-11-05,7.19
"6885",2018-11-06,5.81
"6886",2018-11-07,6.46
"6887",2018-11-08,7.9
"6888",2018-11-09,6.34
"6889",2018-11-10,8.66
"6890",2018-11-11,13.6
"6891",2018-11-12,11.28
"6892",2018-11-13,7.94
"6893",2018-11-14,NA
"6894",2018-11-15,13.22
"6895",2018-11-16,16.8
"6896",2018-11-17,16.64
"6897",2018-11-18,7.42
"6898",2018-11-19,6.17
"6899",2018-11-20,4.8
"6900",2018-11-21,13.78
"6901",2018-11-22,15.26
"6902",2018-11-23,9.48
"6903",2018-11-24,NA
"6904",2018-11-25,NA
"6905",2018-11-26,8.02
"6906",2018-11-27,17.36
"6907",2018-11-28,16.62
"6908",2018-11-29,12.71
"6909",2018-11-30,7.66
"6910",2018-12-01,9.06
"6911",2018-12-02,8.17
"6912",2018-12-03,7.4
"6913",2018-12-04,6.08
"6914",2018-12-05,19.34
"6915",2018-12-06,15.83
"6916",2018-12-07,10.29
"6917",2018-12-08,8.09
"6918",2018-12-09,11.92
"6919",2018-12-10,14.62
"6920",2018-12-11,16.22
"6921",2018-12-12,12.45
"6922",2018-12-13,8.53
"6923",2018-12-14,12.58
"6924",2018-12-15,5.98
"6925",2018-12-16,5.35
"6926",2018-12-17,10.39
"6927",2018-12-18,8.05
"6928",2018-12-19,7.57
"6929",2018-12-20,16.48
"6930",2018-12-21,21.88
"6931",2018-12-22,11.39
"6932",2018-12-23,7
"6933",2018-12-24,9.81
"6934",2018-12-25,10.75
"6935",2018-12-26,10.29
"6936",2018-12-27,12.85
"6937",2018-12-28,11.43
"6938",2018-12-29,5.42
"6939",2018-12-30,NA
"6940",2018-12-31,7.14
"6941",2019-01-01,6.15
"6942",2019-01-02,7.4
"6943",2019-01-03,5.68
"6944",2019-01-04,10.21
"6945",2019-01-05,16.83
"6946",2019-01-06,13.58
"6947",2019-01-07,8.22
"6948",2019-01-08,3.63
"6949",2019-01-09,15.12
"6950",2019-01-10,17.05
"6951",2019-01-11,11.46
"6952",2019-01-12,9.63
"6953",2019-01-13,NA
"6954",2019-01-14,9.71
"6955",2019-01-15,15.77
"6956",2019-01-16,15.29
"6957",2019-01-17,7.12
"6958",2019-01-18,NA
"6959",2019-01-19,NA
"6960",2019-01-20,20.66
"6961",2019-01-21,16.63
"6962",2019-01-22,14.1
"6963",2019-01-23,12.12
"6964",2019-01-24,11.95
"6965",2019-01-25,17.59
"6966",2019-01-26,18.4
"6967",2019-01-27,19
"6968",2019-01-28,18.54
"6969",2019-01-29,7.8
"6970",2019-01-30,NA
"6971",2019-01-31,14.33
"6972",2019-02-01,NA
"6973",2019-02-02,NA
"6974",2019-02-03,NA
"6975",2019-02-04,7.1
"6976",2019-02-05,5.49
"6977",2019-02-06,6.55
"6978",2019-02-07,NA
"6979",2019-02-08,5.68
"6980",2019-02-09,11.22
"6981",2019-02-10,10.38
"6982",2019-02-11,7.02
"6983",2019-02-12,9.42
"6984",2019-02-13,18.1
"6985",2019-02-14,15.37
"6986",2019-02-15,7.58
"6987",2019-02-16,NA
"6988",2019-02-17,8.14
"6989",2019-02-18,5.76
"6990",2019-02-19,8.52
"6991",2019-02-20,11.94
"6992",2019-02-21,9.18
"6993",2019-02-22,6.11
"6994",2019-02-23,10.72
"6995",2019-02-24,10.25
"6996",2019-02-25,17.12
"6997",2019-02-26,14.6
"6998",2019-02-27,10.17
"6999",2019-02-28,NA
"7000",2019-03-01,NA
"7001",2019-03-02,6.29
"7002",2019-03-03,7.32
"7003",2019-03-04,10.73
"7004",2019-03-05,14.57
"7005",2019-03-06,20.15
"7006",2019-03-07,15.13
"7007",2019-03-08,9.89
"7008",2019-03-09,8.38
"7009",2019-03-10,7.37
"7010",2019-03-11,NA
"7011",2019-03-12,12.09
"7012",2019-03-13,15.19
"7013",2019-03-14,12.64
"7014",2019-03-15,9.22
"7015",2019-03-16,9.31
"7016",2019-03-17,10.66
"7017",2019-03-18,16.84
"7018",2019-03-19,21.3
"7019",2019-03-20,16.34
"7020",2019-03-21,14.71
"7021",2019-03-22,12.51
"7022",2019-03-23,9.14
"7023",2019-03-24,9.74
"7024",2019-03-25,4.83
"7025",2019-03-26,NA
"7026",2019-03-27,19.66
"7027",2019-03-28,20.28
"7028",2019-03-29,12.62
"7029",2019-03-30,10.31
"7030",2019-03-31,NA
"7031",2019-04-01,8.05
"7032",2019-04-02,NA
"7033",2019-04-03,18.63
"7034",2019-04-04,13.29
"7035",2019-04-05,7.69
"7036",2019-04-06,NA
"7037",2019-04-07,10.49
"7038",2019-04-08,11.39
"7039",2019-04-09,15.61
"7040",2019-04-10,13.8
"7041",2019-04-11,8.84
"7042",2019-04-12,8.38
"7043",2019-04-13,13.12
"7044",2019-04-14,12.67
"7045",2019-04-15,13.45
"7046",2019-04-16,14.11
"7047",2019-04-17,10.9
"7048",2019-04-18,14.16
"7049",2019-04-19,18.46
"7050",2019-04-20,13.78
"7051",2019-04-21,7.12
"7052",2019-04-22,10.32
"7053",2019-04-23,9.28
"7054",2019-04-24,6.95
"7055",2019-04-25,5.83
"7056",2019-04-26,14.14
"7057",2019-04-27,12.58
"7058",2019-04-28,10.03
"7059",2019-04-29,12.79
"7060",2019-04-30,12.78
"7061",2019-05-01,17.11
"7062",2019-05-02,7.18
"7063",2019-05-03,NA
"7064",2019-05-04,5.68
"7065",2019-05-05,10.57
"7066",2019-05-06,6.53
"7067",2019-05-07,NA
"7068",2019-05-08,11.25
"7069",2019-05-09,7.98
"7070",2019-05-10,8.06
"7071",2019-05-11,7.64
"7072",2019-05-12,7.85
"7073",2019-05-13,11.33
"7074",2019-05-14,8.71
"7075",2019-05-15,NA
"7076",2019-05-16,13.94
"7077",2019-05-17,10.22
"7078",2019-05-18,9.84
"7079",2019-05-19,NA
"7080",2019-05-20,NA
"7081",2019-05-21,NA
"7082",2019-05-22,9.78
"7083",2019-05-23,17.01
"7084",2019-05-24,14.13
"7085",2019-05-25,13.24
"7086",2019-05-26,10.93
"7087",2019-05-27,7.92
"7088",2019-05-28,NA
"7089",2019-05-29,8.22
"7090",2019-05-30,9.35
"7091",2019-05-31,NA
"7092",2019-06-01,6.77
"7093",2019-06-02,5.35
"7094",2019-06-03,NA
"7095",2019-06-04,NA
"7096",2019-06-05,NA
"7097",2019-06-06,NA
"7098",2019-06-07,9.22
"7099",2019-06-08,8.43
"7100",2019-06-09,10.82
"7101",2019-06-10,6.73
"7102",2019-06-11,7.94
"7103",2019-06-12,NA
"7104",2019-06-13,NA
"7105",2019-06-14,NA
"7106",2019-06-15,NA
"7107",2019-06-16,8.72
"7108",2019-06-17,13.44
"7109",2019-06-18,9.97
"7110",2019-06-19,6.7
"7111",2019-06-20,NA
"7112",2019-06-21,NA
"7113",2019-06-22,NA
"7114",2019-06-23,NA
"7115",2019-06-24,NA
"7116",2019-06-25,6.17
"7117",2019-06-26,NA
"7118",2019-06-27,NA
"7119",2019-06-28,NA
"7120",2019-06-29,10.82
"7121",2019-06-30,NA
"7122",2019-07-01,NA
"7123",2019-07-02,NA
"7124",2019-07-03,NA
"7125",2019-07-04,NA
"7126",2019-07-05,NA
"7127",2019-07-06,NA
"7128",2019-07-07,NA
"7129",2019-07-08,NA
"7130",2019-07-09,10.05
"7131",2019-07-10,NA
"7132",2019-07-11,10.2
"7133",2019-07-12,NA
"7134",2019-07-13,7.91
"7135",2019-07-14,8.25
"7136",2019-07-15,8.84
"7137",2019-07-16,NA
"7138",2019-07-17,NA
"7139",2019-07-18,NA
"7140",2019-07-19,6.31
"7141",2019-07-20,6.06
"7142",2019-07-21,7.32
"7143",2019-07-22,6.31
"7144",2019-07-23,7.33
"7145",2019-07-24,10.2
"7146",2019-07-25,5.76
"7147",2019-07-26,NA
"7148",2019-07-27,3.27
"7149",2019-07-28,NA
"7150",2019-07-29,6.46
"7151",2019-07-30,4.6
"7152",2019-07-31,6.46
"7153",2019-08-01,9.84
"7154",2019-08-02,5.73
"7155",2019-08-03,8.61
"7156",2019-08-04,8.1
"7157",2019-08-05,4.64
"7158",2019-08-06,5.22
"7159",2019-08-07,3.35
"7160",2019-08-08,2.71
"7161",2019-08-09,6.44
"7162",2019-08-10,6.84
"7163",2019-08-11,7.19
"7164",2019-08-12,4.81
"7165",2019-08-13,6.4
"7166",2019-08-14,6.42
"7167",2019-08-15,4.41
"7168",2019-08-16,9.01
"7169",2019-08-17,5.35
"7170",2019-08-18,3.06
"7171",2019-08-19,6.95
"7172",2019-08-20,8.75
"7173",2019-08-21,4.94
"7174",2019-08-22,8.15
"7175",2019-08-23,9.81
"7176",2019-08-24,5.12
"7177",2019-08-25,3.6
"7178",2019-08-26,2.72
"7179",2019-08-27,5.55
"7180",2019-08-28,9.75
"7181",2019-08-29,9.74
"7182",2019-08-30,11.63
"7183",2019-08-31,13.99
"7184",2019-09-01,13.21
"7185",2019-09-02,23.43
"7186",2019-09-03,25.9
"7187",2019-09-04,18.31
"7188",2019-09-05,12.65
"7189",2019-09-06,10.7
"7190",2019-09-07,7.73
"7191",2019-09-08,6.37
"7192",2019-09-09,7.42
"7193",2019-09-10,13.14
"7194",2019-09-11,16.36
"7195",2019-09-12,16.89
"7196",2019-09-13,18.4
"7197",2019-09-14,14.6
"7198",2019-09-15,11.51
"7199",2019-09-16,10.61
"7200",2019-09-17,9.92
"7201",2019-09-18,13.4
"7202",2019-09-19,17.76
"7203",2019-09-20,19.59
"7204",2019-09-21,19.23
"7205",2019-09-22,17.37
"7206",2019-09-23,13.66
"7207",2019-09-24,10.48
"7208",2019-09-25,9.3
"7209",2019-09-26,9.46
"7210",2019-09-27,10.94
"7211",2019-09-28,11.62
"7212",2019-09-29,14.47
"7213",2019-09-30,16.53
"7214",2019-10-01,17.43
"7215",2019-10-02,15.07
"7216",2019-10-03,11.5
"7217",2019-10-04,9.38
"7218",2019-10-05,11.61
"7219",2019-10-06,14.13
"7220",2019-10-07,10
"7221",2019-10-08,6.96
"7222",2019-10-09,6.4
"7223",2019-10-10,14.56
"7224",2019-10-11,15.38
"7225",2019-10-12,12.95
"7226",2019-10-13,10.21
"7227",2019-10-14,7.92
"7228",2019-10-15,7.86
"7229",2019-10-16,10.82
"7230",2019-10-17,8
"7231",2019-10-18,8.3
"7232",2019-10-19,13.33
"7233",2019-10-20,10.2
"7234",2019-10-21,5.23
"7235",2019-10-22,6.38
"7236",2019-10-23,14.72
"7237",2019-10-24,12.19
"7238",2019-10-25,14.18
"7239",2019-10-26,11.63
"7240",2019-10-27,8.19
"7241",2019-10-28,6.37
"7242",2019-10-29,9.34
"7243",2019-10-30,10.29
"7244",2019-10-31,5.87
"7245",2019-11-01,13.13
"7246",2019-11-02,10.12
"7247",2019-11-03,19.09
"7248",2019-11-04,10.51
"7249",2019-11-05,6.82
"7250",2019-11-06,10.24
"7251",2019-11-07,9.54
"7252",2019-11-08,7.88
"7253",2019-11-09,19.99
"7254",2019-11-10,15.27
"7255",2019-11-11,9.06
"7256",2019-11-12,5.58
"7257",2019-11-13,19.24
"7258",2019-11-14,12.18
"7259",2019-11-15,NA
"7260",2019-11-16,NA
"7261",2019-11-17,NA
"7262",2019-11-18,NA
"7263",2019-11-19,NA
"7264",2019-11-20,12.34
"7265",2019-11-21,11.78
"7266",2019-11-22,6.31
"7267",2019-11-23,4.91
"7268",2019-11-24,9.63
"7269",2019-11-25,8.19
"7270",2019-11-26,4.39
"7271",2019-11-27,4.96
"7272",2019-11-28,5.5
"7273",2019-11-29,11.11
"7274",2019-11-30,6.06
"7275",2019-12-01,9.69
"7276",2019-12-02,19.58
"7277",2019-12-03,13
"7278",2019-12-04,9.39
"7279",2019-12-05,10.54
"7280",2019-12-06,6.86
"7281",2019-12-07,6.54
"7282",2019-12-08,5.97
"7283",2019-12-09,4.97
"7284",2019-12-10,6.93
"7285",2019-12-11,7.43
"7286",2019-12-12,11.76
"7287",2019-12-13,5.7
"7288",2019-12-14,14.37
"7289",2019-12-15,10.47
"7290",2019-12-16,8.84
"7291",2019-12-17,8.78
"7292",2019-12-18,15.77
"7293",2019-12-19,19.52
"7294",2019-12-20,14.47
"7295",2019-12-21,13.62
"7296",2019-12-22,13.07
"7297",2019-12-23,12.2
"7298",2019-12-24,18.71
"7299",2019-12-25,12.51
"7300",2019-12-26,11.5
"7301",2019-12-27,10.57
"7302",2019-12-28,8.36
"7303",2019-12-29,8.04
"7304",2019-12-30,4.55
"7305",2019-12-31,9.78
"7306",2020-01-01,9.78
"7307",2020-01-02,8.48
"7308",2020-01-03,9.3
"7309",2020-01-04,16.14
"7310",2020-01-05,19.03
"7311",2020-01-06,11.02
"7312",2020-01-07,5.75
"7313",2020-01-08,17.4
"7314",2020-01-09,14.62
"7315",2020-01-10,13.25
"7316",2020-01-11,12.38
"7317",2020-01-12,9.02
"7318",2020-01-13,8.44
"7319",2020-01-14,8.33
"7320",2020-01-15,4.91
"7321",2020-01-16,4.1
"7322",2020-01-17,15.24
"7323",2020-01-18,14.57
"7324",2020-01-19,8.29
"7325",2020-01-20,15.81
"7326",2020-01-21,24.08
"7327",2020-01-22,23.53
"7328",2020-01-23,11.28
"7329",2020-01-24,6.92
"7330",2020-01-25,6.28
"7331",2020-01-26,12.86
"7332",2020-01-27,6.3
"7333",2020-01-28,10.83
"7334",2020-01-29,10.12
"7335",2020-01-30,7.12
"7336",2020-01-31,5.05
"7337",2020-02-01,12.59
"7338",2020-02-02,17.73
"7339",2020-02-03,5.7
"7340",2020-02-04,5.05
"7341",2020-02-05,7.75
"7342",2020-02-06,16.12
"7343",2020-02-07,17.04
"7344",2020-02-08,14.78
"7345",2020-02-09,12.91
"7346",2020-02-10,10.31
"7347",2020-02-11,7.71
"7348",2020-02-12,8.22
"7349",2020-02-13,7.42
"7350",2020-02-14,8.46
"7351",2020-02-15,15.76
"7352",2020-02-16,10.77
"7353",2020-02-17,4.46
"7354",2020-02-18,7.38
"7355",2020-02-19,4.89
"7356",2020-02-20,6.27
"7357",2020-02-21,23.51
"7358",2020-02-22,22.43
"7359",2020-02-23,12.25
"7360",2020-02-24,9.84
"7361",2020-02-25,9.73
"7362",2020-02-26,9.01
"7363",2020-02-27,19.08
"7364",2020-02-28,18.04
"7365",2020-02-29,15.17
"7366",2020-03-01,12.97
"7367",2020-03-02,8.47
"7368",2020-03-03,7.88
"7369",2020-03-04,7.4
"7370",2020-03-05,10.88
"7371",2020-03-06,12.32
"7372",2020-03-07,24.58
"7373",2020-03-08,17.31
"7374",2020-03-09,15.12
"7375",2020-03-10,8.05
"7376",2020-03-11,6.2
"7377",2020-03-12,6.54
"7378",2020-03-13,8.47
"7379",2020-03-14,8.85
"7380",2020-03-15,7.7
"7381",2020-03-16,8.58
"7382",2020-03-17,9.95
"7383",2020-03-18,8.89
"7384",2020-03-19,12.16
"7385",2020-03-20,11.95
"7386",2020-03-21,7.86
"7387",2020-03-22,6.02
"7388",2020-03-23,6.38
"7389",2020-03-24,7.63
"7390",2020-03-25,11.26
"7391",2020-03-26,9.87
"7392",2020-03-27,8.4
"7393",2020-03-28,9.33
"7394",2020-03-29,7.05
"7395",2020-03-30,6.75
"7396",2020-03-31,14.27
"7397",2020-04-01,16.39
"7398",2020-04-02,11.66
"7399",2020-04-03,8.62
"7400",2020-04-04,6.49
"7401",2020-04-05,9.58
"7402",2020-04-06,14.62
"7403",2020-04-07,10.17
"7404",2020-04-08,8.74
"7405",2020-04-09,14.32
"7406",2020-04-10,12.91
"7407",2020-04-11,13.48
"7408",2020-04-12,16.3
"7409",2020-04-13,14.47
"7410",2020-04-14,11.53
"7411",2020-04-15,15.41
"7412",2020-04-16,16.03
"7413",2020-04-17,12.32
"7414",2020-04-18,9.29
"7415",2020-04-19,8.39
"7416",2020-04-20,19.29
"7417",2020-04-21,9.06
"7418",2020-04-22,14.14
"7419",2020-04-23,14.94
"7420",2020-04-24,13.77
"7421",2020-04-25,7.8
"7422",2020-04-26,11.81
"7423",2020-04-27,14.43
"7424",2020-04-28,13.39
"7425",2020-04-29,13.34
"7426",2020-04-30,13.45
"7427",2020-05-01,9.69
"7428",2020-05-02,9.78
"7429",2020-05-03,7.69
"7430",2020-05-04,7.86
"7431",2020-05-05,8.99
"7432",2020-05-06,10.68
"7433",2020-05-07,17.9
"7434",2020-05-08,11.06
"7435",2020-05-09,8.87
"7436",2020-05-10,9.29
"7437",2020-05-11,15.96
"7438",2020-05-12,14.59
"7439",2020-05-13,17.24
"7440",2020-05-14,18.51
"7441",2020-05-15,15.62
"7442",2020-05-16,9.34
"7443",2020-05-17,7.9
"7444",2020-05-18,8.94
"7445",2020-05-19,14.32
"7446",2020-05-20,7.7
"7447",2020-05-21,9.14
"7448",2020-05-22,12.4
"7449",2020-05-23,12.76
"7450",2020-05-24,12.57
"7451",2020-05-25,13.51
"7452",2020-05-26,11.11
"7453",2020-05-27,10.22
"7454",2020-05-28,8.96
"7455",2020-05-29,10.09
"7456",2020-05-30,7.95
"7457",2020-05-31,6.47
"7458",2020-06-01,9.27
"7459",2020-06-02,13.1
"7460",2020-06-03,7.75
"7461",2020-06-04,8.16
"7462",2020-06-05,10.69
"7463",2020-06-06,12.53
"7464",2020-06-07,9.11
"7465",2020-06-08,8.55
"7466",2020-06-09,7.16
"7467",2020-06-10,7.56
"7468",2020-06-11,8.83
"7469",2020-06-12,10.62
"7470",2020-06-13,11.31
"7471",2020-06-14,8.82
"7472",2020-06-15,10.66
"7473",2020-06-16,12.56
"7474",2020-06-17,9.44
"7475",2020-06-18,5.83
"7476",2020-06-19,9.21
"7477",2020-06-20,5.56
"7478",2020-06-21,5.38
"7479",2020-06-22,5.78
"7480",2020-06-23,4.55
"7481",2020-06-24,7.31
"7482",2020-06-25,7.52
"7483",2020-06-26,10.27
"7484",2020-06-27,9.23
"7485",2020-06-28,6.88
"7486",2020-06-29,6.05
"7487",2020-06-30,6.81
"7488",2020-07-01,7.2
"7489",2020-07-02,8.44
"7490",2020-07-03,7.3
"7491",2020-07-04,7.11
"7492",2020-07-05,7.22
"7493",2020-07-06,6.87
"7494",2020-07-07,4.94
"7495",2020-07-08,5.15
"7496",2020-07-09,8.03
"7497",2020-07-10,13.24
"7498",2020-07-11,12.46
"7499",2020-07-12,14.17
"7500",2020-07-13,9.69
"7501",2020-07-14,7.13
"7502",2020-07-15,7.74
"7503",2020-07-16,10
"7504",2020-07-17,11.53
"7505",2020-07-18,13.09
"7506",2020-07-19,9.24
"7507",2020-07-20,11.83
"7508",2020-07-21,13.11
"7509",2020-07-22,10.1
"7510",2020-07-23,12.85
"7511",2020-07-24,13.06
"7512",2020-07-25,11.75
"7513",2020-07-26,9.91
"7514",2020-07-27,6.32
"7515",2020-07-28,5.52
"7516",2020-07-29,6.73
"7517",2020-07-30,7.04
"7518",2020-07-31,9.06
"7519",2020-08-01,19.59
"7520",2020-08-02,20.49
"7521",2020-08-03,7.39
"7522",2020-08-04,7.34
"7523",2020-08-05,8.82
"7524",2020-08-06,5.3
"7525",2020-08-07,6.87
"7526",2020-08-08,8.01
"7527",2020-08-09,8.11
"7528",2020-08-10,7.24
"7529",2020-08-11,6.14
"7530",2020-08-12,7.59
"7531",2020-08-13,8.57
"7532",2020-08-14,8.02
"7533",2020-08-15,6.47
"7534",2020-08-16,7.12
"7535",2020-08-17,5.72
"7536",2020-08-18,5.53
"7537",2020-08-19,8.15
"7538",2020-08-20,8.21
"7539",2020-08-21,9.26
"7540",2020-08-22,11.63
"7541",2020-08-23,13.99
"7542",2020-08-24,17.14
